focal_id,issn_clean,SJR Best Quartile,journal_norm,quartile_mode_15y,quartile_avg_round_15y,quartile_mode_15y_label,quartile_avg_round_15y_label
https://openalex.org/W1579870180,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1580758945,01689002,Q1,,1,1,Q1,Q1
https://openalex.org/W1580865117,16005368,Q3,,4,4,Q4,Q4
https://openalex.org/W1583532932,00486604,Q2,,2,2,Q2,Q2
https://openalex.org/W1583836408,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1585150936,09532048,Q1,,1,1,Q1,Q1
https://openalex.org/W1586944606,00134651,Q1,,1,1,Q1,Q1
https://openalex.org/W1589304156,00486604,Q2,,2,2,Q2,Q2
https://openalex.org/W1590692192,01672738,Q1,,1,1,Q1,Q1
https://openalex.org/W1590705932,00189499,Q3,,2,2,Q2,Q2
https://openalex.org/W1592717704,16113683,Q3,,2,2,Q2,Q2
https://openalex.org/W1594318248,14786435,Q1,,1,1,Q1,Q1
https://openalex.org/W1594428987,00134651,Q1,,1,1,Q1,Q1
https://openalex.org/W1595711726,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W1598494297,10411135,Q1,,1,1,Q1,Q1
https://openalex.org/W1598658445,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W1602749216,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1603698963,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1604185415,12303402,Q3,,3,3,Q3,Q3
https://openalex.org/W160455279,01694332,-,,5,5,Unranked,Unranked
https://openalex.org/W160854135,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W160985220,00431648,Q1,,1,1,Q1,Q1
https://openalex.org/W1609957617,03759601,Q2,,2,2,Q2,Q2
https://openalex.org/W1610783035,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1611381578,01689002,Q1,,1,1,Q1,Q1
https://openalex.org/W1612981304,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W161356384,0256307X,Q3,,3,3,Q3,Q3
https://openalex.org/W1614034329,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1620480936,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1630368717,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1630983000,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1631106469,00486604,Q2,,2,2,Q2,Q2
https://openalex.org/W1631211130,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1634268500,00218286,Q4,,4,4,Q4,Q4
https://openalex.org/W1635696629,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1637470034,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1640259142,00303992,Q2,,2,2,Q2,Q2
https://openalex.org/W1644022506,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1644876692,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1646610063,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1646998796,07342101,Q1,,2,2,Q2,Q2
https://openalex.org/W1647194565,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1648329077,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1648440534,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1648731970,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1650473584,07921241,Q3,,4,4,Q4,Q4
https://openalex.org/W1650811462,09462171,Q1,,1,1,Q1,Q1
https://openalex.org/W1651599214,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1652365349,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1652385935,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1657127519,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1658215557,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1659194817,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1661580359,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W1664702837,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1665712030,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1669196377,00223093,Q1,,2,2,Q2,Q2
https://openalex.org/W1670216214,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1670482132,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1670701446,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1672289835,0256307X,Q3,,3,3,Q3,Q3
https://openalex.org/W1673196714,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1674431876,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1674845098,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1675043594,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1680467648,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1682711,08968446,Q1,,1,1,Q1,Q1
https://openalex.org/W1689805600,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W170262014,15361055,Q3,,3,3,Q3,Q3
https://openalex.org/W1710455806,13886150,Q3,,2,2,Q2,Q2
https://openalex.org/W1724111454,15361365,Q3,,1,2,Q1,Q2
https://openalex.org/W1737888242,00046361,Q1,,1,1,Q1,Q1
https://openalex.org/W1742829186,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1762046092,02955075,Q1,,2,2,Q2,Q2
https://openalex.org/W1780229370,01413910,Q1,,1,1,Q1,Q1
https://openalex.org/W1789667858,00134651,Q1,,1,1,Q1,Q1
https://openalex.org/W179971942,00218286,Q4,,4,4,Q4,Q4
https://openalex.org/W1823600343,13886150,Q3,,2,2,Q2,Q2
https://openalex.org/W1824574472,13886150,Q3,,2,2,Q2,Q2
https://openalex.org/W1834237005,01469592,Q1,,1,1,Q1,Q1
https://openalex.org/W1836756240,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1849217925,1536383X,Q3,,3,3,Q3,Q3
https://openalex.org/W1853428966,09532048,Q1,,1,1,Q1,Q1
https://openalex.org/W1859943168,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1864726871,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W18685896,00218286,Q4,,4,4,Q4,Q4
https://openalex.org/W1868640023,09491775,Q2,,2,2,Q2,Q2
https://openalex.org/W1881150612,03759601,Q2,,2,2,Q2,Q2
https://openalex.org/W1888972438,14639076,Q1,,1,1,Q1,Q1
https://openalex.org/W1898829063,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W1900120385,00913286,Q2,,2,2,Q2,Q2
https://openalex.org/W1901358747,14639076,Q1,,1,1,Q1,Q1
https://openalex.org/W1901427674,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1904324197,01672738,Q1,,1,1,Q1,Q1
https://openalex.org/W1906163784,00189197,Q1,,1,1,Q1,Q1
https://openalex.org/W1911040782,00913286,Q2,,2,2,Q2,Q2
https://openalex.org/W1915461661,12860042,Q2,,2,2,Q2,Q2
https://openalex.org/W1917409578,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W1924220061,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1925684133,00295450,Q2,,2,2,Q2,Q2
https://openalex.org/W1926380515,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1927690984,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1937100563,00486604,Q2,,2,2,Q2,Q2
https://openalex.org/W1941811967,10298479,Q1,,1,1,Q1,Q1
https://openalex.org/W1951983278,10944087,Q1,,1,1,Q1,Q1
https://openalex.org/W1954012788,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1955170739,14639076,Q1,,1,1,Q1,Q1
https://openalex.org/W1956187071,00134651,Q1,,1,1,Q1,Q1
https://openalex.org/W1959260624,07338724,Q1,,1,1,Q1,Q1
https://openalex.org/W1963505769,03783812,Q2,,1,1,Q1,Q1
https://openalex.org/W1963580598,00179310,Q1,,1,1,Q1,Q1
https://openalex.org/W1963601367,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1963613586,09280707,Q2,,2,2,Q2,Q2
https://openalex.org/W1963634671,14639076,Q1,,1,1,Q1,Q1
https://openalex.org/W1963634913,01689002,Q1,,1,1,Q1,Q1
https://openalex.org/W1963658640,15287483,Q1,,1,1,Q1,Q1
https://openalex.org/W1963692091,00304018,Q1,,2,2,Q2,Q2
https://openalex.org/W1963699033,03784371,Q2,,2,2,Q2,Q2
https://openalex.org/W1963742829,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1963753319,00295515,Q1,,1,1,Q1,Q1
https://openalex.org/W1963760777,00214922,-,,5,3,Unranked,Q3
https://openalex.org/W1963770274,09698043,Q1,,2,2,Q2,Q2
https://openalex.org/W1963773728,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1963833111,00304018,Q1,,2,2,Q2,Q2
https://openalex.org/W1963837376,10710922,Q3,,2,2,Q2,Q2
https://openalex.org/W1963911638,09323414,Q3,,3,3,Q3,Q3
https://openalex.org/W1963921579,00431648,Q1,,1,1,Q1,Q1
https://openalex.org/W1963941425,09215107,Q2,,2,2,Q2,Q2
https://openalex.org/W1963955532,03048853,Q2,,2,2,Q2,Q2
https://openalex.org/W1963961917,0301679X,Q2,,1,1,Q1,Q1
https://openalex.org/W1963964608,02540584,Q2,,2,2,Q2,Q2
https://openalex.org/W1963993938,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1964044995,09698043,Q1,,2,2,Q2,Q2
https://openalex.org/W1964048255,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1964055655,00223115,Q2,,2,2,Q2,Q2
https://openalex.org/W1964061356,03048853,Q2,,2,2,Q2,Q2
https://openalex.org/W1964068298,09259635,Q1,,1,1,Q1,Q1
https://openalex.org/W1964132302,01469592,Q1,,1,1,Q1,Q1
https://openalex.org/W1964146911,03603016,Q1,,1,1,Q1,Q1
https://openalex.org/W1964171951,09226435,Q3,,2,3,Q2,Q3
https://openalex.org/W1964178483,09214526,Q2,,2,2,Q2,Q2
https://openalex.org/W1964190830,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1964197971,03048853,Q2,,2,2,Q2,Q2
https://openalex.org/W1964201760,13861425,Q2,,2,2,Q2,Q2
https://openalex.org/W1964225512,00046280,Q1,,1,1,Q1,Q1
https://openalex.org/W1964227595,09214526,Q2,,2,2,Q2,Q2
https://openalex.org/W1964299536,00381101,Q2,,2,2,Q2,Q2
https://openalex.org/W1964305468,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1964310801,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1964321902,09253467,Q2,,2,2,Q2,Q2
https://openalex.org/W1964331476,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1964349382,00262714,Q2,,2,2,Q2,Q2
https://openalex.org/W1964390948,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1964413735,01694332,-,,5,5,Unranked,Unranked
https://openalex.org/W1964416534,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1964445203,07234864,Q2,,1,1,Q1,Q1
https://openalex.org/W1964460405,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1964461262,0022460X,Q1,,1,1,Q1,Q1
https://openalex.org/W1964470898,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1964480609,01694332,-,,5,5,Unranked,Unranked
https://openalex.org/W1964489900,01694243,Q2,,3,3,Q3,Q3
https://openalex.org/W1964518731,07437463,Q1,,1,1,Q1,Q1
https://openalex.org/W1964520850,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1964531108,13596462,Q1,,1,1,Q1,Q1
https://openalex.org/W1964534532,00223115,Q2,,2,2,Q2,Q2
https://openalex.org/W1964550998,14346001,Q1,,1,2,Q1,Q2
https://openalex.org/W1964554807,09259635,Q1,,1,1,Q1,Q1
https://openalex.org/W1964560950,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1964572873,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1964580509,01694332,-,,5,5,Unranked,Unranked
https://openalex.org/W1964588773,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1964594475,00218979,Q1,,1,1,Q1,Q1
https://openalex.org/W1964601848,00318949,Q3,,3,3,Q3,Q3
https://openalex.org/W1964607906,0969806X,Q3,,2,2,Q2,Q2
https://openalex.org/W1964623129,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1964639408,00018686,Q1,,1,1,Q1,Q1
https://openalex.org/W1964640021,00214922,-,,5,3,Unranked,Q3
https://openalex.org/W1964679921,00223131,Q3,,3,3,Q3,Q3
https://openalex.org/W1964736250,0969806X,Q3,,2,2,Q2,Q2
https://openalex.org/W1964753815,00913286,Q2,,2,2,Q2,Q2
https://openalex.org/W1964791752,09570233,Q1,,1,1,Q1,Q1
https://openalex.org/W1964796755,09259635,Q1,,1,1,Q1,Q1
https://openalex.org/W1964838452,00406090,Q2,,2,2,Q2,Q2
https://openalex.org/W1964844120,01413910,Q1,,1,1,Q1,Q1
https://openalex.org/W1964878902,00295493,Q2,,2,2,Q2,Q2
https://openalex.org/W1964885760,00222313,Q1,,2,2,Q2,Q2
https://openalex.org/W1964887776,13504177,Q1,,1,1,Q1,Q1
https://openalex.org/W1964889262,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1964899978,09205071,Q2,,3,3,Q3,Q3
https://openalex.org/W1964923692,00223131,Q3,,3,3,Q3,Q3
https://openalex.org/W1964940269,0301679X,Q2,,1,1,Q1,Q1
https://openalex.org/W1964946463,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1964954857,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1964960768,01689002,Q1,,1,1,Q1,Q1
https://openalex.org/W1964972398,07234864,Q2,,1,1,Q1,Q1
https://openalex.org/W1964983666,09277757,-,,5,5,Unranked,Unranked
https://openalex.org/W1965033244,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1965042932,00207608,Q2,,2,2,Q2,Q2
https://openalex.org/W1965045198,03783812,Q2,,1,1,Q1,Q1
https://openalex.org/W1965046380,0168583X,Q2,,2,2,Q2,Q2
https://openalex.org/W1965056810,05848547,Q1,,1,1,Q1,Q1
https://openalex.org/W1965070249,03048853,Q2,,2,2,Q2,Q2
https://openalex.org/W1965075225,09214534,Q2,,2,2,Q2,Q2
https://openalex.org/W1965139859,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1965163287,01689002,Q1,,1,1,Q1,Q1
https://openalex.org/W1965176136,09214534,Q2,,2,2,Q2,Q2
https://openalex.org/W1965183335,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1965210458,00223093,Q1,,2,2,Q2,Q2
https://openalex.org/W1965260807,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1965270494,04493060,Q2,,2,2,Q2,Q2
https://openalex.org/W1965270811,03603199,Q1,,1,1,Q1,Q1
https://openalex.org/W1965345786,0022460X,Q1,,1,1,Q1,Q1
https://openalex.org/W1965401196,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1965425459,00223697,Q2,,2,2,Q2,Q2
https://openalex.org/W1965530784,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1965566921,09214534,Q2,,2,2,Q2,Q2
https://openalex.org/W1965588286,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1965589328,02681242,Q1,,1,1,Q1,Q1
https://openalex.org/W1965701811,00036951,Q1,,1,1,Q1,Q1
https://openalex.org/W1965739188,09532048,Q1,,1,1,Q1,Q1
https://openalex.org/W1965812022,09467076,Q3,,3,3,Q3,Q3
https://openalex.org/W1965861632,10238883,Q2,,1,1,Q1,Q1
https://openalex.org/W1965863052,12860042,Q2,,2,2,Q2,Q2
https://openalex.org/W1965866284,07437463,Q1,,1,1,Q1,Q1
https://openalex.org/W1965870800,13873806,Q1,,1,1,Q1,Q1
https://openalex.org/W1965881000,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1965891051,02670836,Q2,,2,2,Q2,Q2
https://openalex.org/W1965953894,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1965954530,01689002,Q1,,1,1,Q1,Q1
https://openalex.org/W1965962220,1068820X,Q4,,4,4,Q4,Q4
https://openalex.org/W1965996208,0041624X,Q2,,1,1,Q1,Q1
https://openalex.org/W1966043962,15306984,Q1,,1,1,Q1,Q1
https://openalex.org/W1966050163,13853449,Q2,,2,2,Q2,Q2
https://openalex.org/W1966059657,00179310,Q1,,1,1,Q1,Q1
https://openalex.org/W1966070544,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1966108608,01422421,Q2,,2,2,Q2,Q2
https://openalex.org/W1966122951,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1966138258,15306984,Q1,,1,1,Q1,Q1
https://openalex.org/W1966142492,09638695,Q2,,1,1,Q1,Q1
https://openalex.org/W1966170320,03068919,Q2,,3,3,Q3,Q3
https://openalex.org/W1966253027,00214922,-,,5,3,Unranked,Q3
https://openalex.org/W1966260016,15421406,Q3,,3,3,Q3,Q3
https://openalex.org/W1966294510,09570233,Q1,,1,1,Q1,Q1
https://openalex.org/W1966326041,00387010,Q3,,3,3,Q3,Q3
https://openalex.org/W1966331561,09259635,Q1,,1,1,Q1,Q1
https://openalex.org/W1966341590,03048853,Q2,,2,2,Q2,Q2
https://openalex.org/W1966344776,01457632,Q2,,2,2,Q2,Q2
https://openalex.org/W1966348926,15287483,Q1,,1,1,Q1,Q1
https://openalex.org/W1966383422,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1966413776,10637737,Q3,,3,3,Q3,Q3
https://openalex.org/W1966435395,0167577X,Q2,,2,2,Q2,Q2
https://openalex.org/W1966445948,00223093,Q1,,2,2,Q2,Q2
https://openalex.org/W1966457514,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1966484797,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1966502237,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1966502515,15671739,Q2,,2,2,Q2,Q2
https://openalex.org/W1966536618,00318949,Q3,,3,3,Q3,Q3
https://openalex.org/W1966560110,03784371,Q2,,2,2,Q2,Q2
https://openalex.org/W1966753246,00431648,Q1,,1,1,Q1,Q1
https://openalex.org/W1966762302,00325899,Q3,,3,3,Q3,Q3
https://openalex.org/W1966783641,08952477,Q2,,3,3,Q3,Q3
https://openalex.org/W1966815625,00262714,Q2,,2,2,Q2,Q2
https://openalex.org/W1966827339,02630346,Q2,,1,2,Q1,Q2
https://openalex.org/W1966853796,0168583X,Q2,,2,2,Q2,Q2
https://openalex.org/W1966870635,01448420,Q3,,2,2,Q2,Q2
https://openalex.org/W1966871092,0969806X,Q3,,2,2,Q2,Q2
https://openalex.org/W1966884955,1063780X,Q2,,2,3,Q2,Q3
https://openalex.org/W1966913945,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1966928676,00318949,Q3,,3,3,Q3,Q3
https://openalex.org/W1966953491,13596462,Q1,,1,1,Q1,Q1
https://openalex.org/W1966960637,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1966963046,00406090,Q2,,2,2,Q2,Q2
https://openalex.org/W1966978405,09215107,Q2,,2,2,Q2,Q2
https://openalex.org/W1966994140,03015629,Q1,,1,1,Q1,Q1
https://openalex.org/W1967016199,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1967018403,09532048,Q1,,1,1,Q1,Q1
https://openalex.org/W1967027992,09277757,-,,5,5,Unranked,Unranked
https://openalex.org/W1967066794,13886150,Q3,,2,2,Q2,Q2
https://openalex.org/W1967092455,00222313,Q1,,2,2,Q2,Q2
https://openalex.org/W1967139520,01438166,Q2,,1,1,Q1,Q1
https://openalex.org/W1967150387,03048853,Q2,,2,2,Q2,Q2
https://openalex.org/W1967152110,00223093,Q1,,2,2,Q2,Q2
https://openalex.org/W1967165782,01672738,Q1,,1,1,Q1,Q1
https://openalex.org/W1967198710,00223115,Q2,,2,2,Q2,Q2
https://openalex.org/W1967206843,0167577X,Q2,,2,2,Q2,Q2
https://openalex.org/W1967240803,10735615,Q1,,1,1,Q1,Q1
https://openalex.org/W1967314980,08968446,Q1,,1,1,Q1,Q1
https://openalex.org/W1967319803,09214534,Q2,,2,2,Q2,Q2
https://openalex.org/W1967332484,09600779,-,,5,5,Unranked,Unranked
https://openalex.org/W1967347444,00220248,Q1,,2,2,Q2,Q2
https://openalex.org/W1967382504,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1967383412,00105082,Q4,,3,3,Q3,Q3
https://openalex.org/W1967403039,12860042,Q2,,2,2,Q2,Q2
https://openalex.org/W1967437387,03759474,Q1,,1,1,Q1,Q1
https://openalex.org/W1967445897,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1967522676,00260673,Q4,,4,4,Q4,Q4
https://openalex.org/W1967556377,00304018,Q1,,2,2,Q2,Q2
https://openalex.org/W1967619115,10944087,Q1,,1,1,Q1,Q1
https://openalex.org/W1967622278,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1967650174,03682048,Q1,,1,1,Q1,Q1
https://openalex.org/W1967661949,00214922,-,,5,3,Unranked,Q3
https://openalex.org/W1967681347,00134651,Q1,,1,1,Q1,Q1
https://openalex.org/W1967692887,00223131,Q3,,3,3,Q3,Q3
https://openalex.org/W1967704265,01694332,-,,5,5,Unranked,Unranked
https://openalex.org/W1967718609,02578972,Q1,,1,1,Q1,Q1
https://openalex.org/W1967735691,09215093,Q1,,1,1,Q1,Q1
https://openalex.org/W1967750087,00913286,Q2,,2,2,Q2,Q2
https://openalex.org/W1967775281,00189456,Q2,,1,1,Q1,Q1
https://openalex.org/W1967775615,00189375,Q1,,2,2,Q2,Q2
https://openalex.org/W1967812648,09244247,Q1,,1,1,Q1,Q1
https://openalex.org/W1967818218,00406090,Q2,,2,2,Q2,Q2
https://openalex.org/W1967818925,09280707,Q2,,2,2,Q2,Q2
https://openalex.org/W1967827409,03603016,Q1,,1,1,Q1,Q1
https://openalex.org/W1967856827,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1967860106,09214534,Q2,,2,2,Q2,Q2
https://openalex.org/W1967878100,00346748,Q1,,1,1,Q1,Q1
https://openalex.org/W1967934089,00222313,Q1,,2,2,Q2,Q2
https://openalex.org/W1967948329,10445803,Q2,,1,1,Q1,Q1
https://openalex.org/W1967951010,0195928X,Q2,,3,3,Q3,Q3
https://openalex.org/W1967975361,02649381,Q1,,1,1,Q1,Q1
