focal_id,issn_clean,SJR Best Quartile,journal_norm,quartile_mode_15y,quartile_avg_round_15y,quartile_mode_15y_label,quartile_avg_round_15y_label,SJR Best Quartile__norm,SJR Best Quartile_bin_Q1,SJR Best Quartile_ord_1to5,SJR Best Quartile_bin_Q12,SJR Best Quartile_bin_Q123,quartile_mode_15y__norm,quartile_mode_15y_bin_Q1,quartile_mode_15y_ord_1to5,quartile_mode_15y_bin_Q12,quartile_mode_15y_bin_Q123,quartile_avg_round_15y__norm,quartile_avg_round_15y_bin_Q1,quartile_avg_round_15y_ord_1to5,quartile_avg_round_15y_bin_Q12,quartile_avg_round_15y_bin_Q123,quartile_numeric
https://openalex.org/W1502445466,03787753,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1505982160,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1507049374,01672738,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1508770994,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1513210169,00399140,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1533605450,00032670,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1533978004,10106030,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1539468081,00219517,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1543108787,0003150X,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1546222654,0003150X,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1552086914,02235234,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1554755256,00456535,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1557766039,0022328X,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W156137099,09660844,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1564499113,0022328X,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1566276031,0003150X,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1573506759,09254005,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1574264433,00399140,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1581690424,00092614,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1583901624,09565663,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1590729195,00404039,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1593921329,03787753,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1601649462,02775387,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1605276728,0003150X,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1605619295,01620134,Q3,,1,2,Q1,Q2,Q3,0,3,0,1,Q1,1,1,1,1,Q2,0,2,1,1,0
https://openalex.org/W1606370271,10440305,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1607870159,01672738,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1617446374,00224596,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1620696900,00304018,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1630607085,00220248,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1639698584,00219614,Q2,,1,2,Q1,Q2,Q2,0,2,1,1,Q1,1,1,1,1,Q2,0,2,1,1,0
https://openalex.org/W1644775552,00220248,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W166512237,00086223,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1673508942,00219606,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1682777897,01672738,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W172193357,09252738,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1738721709,01620134,Q3,,1,2,Q1,Q2,Q3,0,3,0,1,Q1,1,1,1,1,Q2,0,2,1,1,0
https://openalex.org/W1758948713,09254005,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1813850579,07248741,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1820274981,00084042,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1839321208,09540083,Q2,,3,3,Q3,Q3,Q2,0,2,1,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W184713255,07248741,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1859454870,00406031,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1864361999,09540083,Q2,,3,3,Q3,Q3,Q2,0,2,1,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W188097753,00201669,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1887241335,09540083,Q2,,3,3,Q3,Q3,Q2,0,2,1,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W188839125,09277757,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1906016510,00032654,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1909281877,09540083,Q2,,3,3,Q3,Q3,Q2,0,2,1,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1918375305,02679477,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963484142,01694332,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1963492608,09259635,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963496985,00143057,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1963503284,00027863,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963578200,00032654,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963616280,00032670,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963624488,03682048,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1963671226,10412905,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1963693575,02536269,Q4,,3,3,Q3,Q3,Q4,0,4,0,0,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1963699052,02365731,Q3,,3,3,Q3,Q3,Q3,0,3,0,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1963736023,13873806,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1963779972,00404020,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963835408,03082342,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1963875456,00249297,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963876826,0960894X,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1963907898,07437463,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1963921133,03009580,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964035787,08990042,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1964067378,08885885,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964090278,00404039,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964160430,00218561,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964173007,00404020,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964187495,00037028,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1964229496,03767388,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964298791,02679477,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964374645,00201669,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964414258,0013936X,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964442184,00222852,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1964542241,00218995,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1964554555,00032700,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964584733,00397911,Q3,,3,3,Q3,Q3,Q3,0,3,0,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1964610880,01672738,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964641556,00406031,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1964660884,00397911,Q3,,3,3,Q3,Q3,Q3,0,3,0,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1964678358,15204766,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1964701289,00027863,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964729047,02775387,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1964778066,00456535,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964790783,02578972,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964827711,00119164,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1964840749,02578972,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964853668,00304018,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1964867641,01694332,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1964880395,00249297,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964894025,0013936X,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964943877,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964969327,00032670,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1964979546,0960894X,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965086377,10895639,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965087653,09514198,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965092856,00219568,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965132712,07317085,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965158546,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965259766,03667022,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965281495,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965347807,00134686,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1965353346,07317085,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965353670,09514198,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965358511,14639076,-,,1,1,Q1,Q1,Unranked,0,5,0,0,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1965362530,09253467,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1965404111,09259635,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965426108,01730835,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965455036,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965481158,00220248,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965491358,00223263,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965495954,13597345,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965514128,00404039,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965517396,00220248,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965570981,00032654,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965577267,09168451,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965609529,00220248,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965643305,00086223,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965682018,00219606,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965727330,02679477,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965735368,02578972,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965823884,01496395,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965837573,00027863,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965850246,03682048,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965904862,01496395,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1965934330,15726657,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1965949558,03797112,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1966013738,00220248,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966016299,02693879,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966088952,10221360,Q2,,3,3,Q3,Q3,Q2,0,2,1,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1966102015,00032700,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966109541,08968446,Q2,,1,1,Q1,Q1,Q2,0,2,1,1,Q1,1,1,1,1,Q1,1,1,1,1,0
https://openalex.org/W1966123361,00404039,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966287161,03060012,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966318760,00162361,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966328450,00219673,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966366124,00218995,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1966372778,0960894X,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966375535,02365731,Q3,,3,3,Q3,Q3,Q3,0,3,0,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1966377152,00249297,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966389892,00162361,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966409393,05388066,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966453322,10412905,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966471643,00221139,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966481202,00143057,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966548540,00032700,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966628326,09598103,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1966636905,0013936X,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966660696,00092614,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966697286,00304018,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1966737446,00218995,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1966756828,00222860,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966771380,00090352,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1966829317,00218995,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1966855182,02365731,Q3,,3,3,Q3,Q3,Q3,0,3,0,1,Q3,0,3,0,1,Q3,0,3,0,1,0
https://openalex.org/W1966874947,02693879,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966899377,09498257,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966899614,00032670,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966912428,07317085,Q3,,2,2,Q2,Q2,Q3,0,3,0,1,Q2,0,2,1,1,Q2,0,2,1,1,0
https://openalex.org/W1966916054,0013936X,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1966934656,09254005,-,,5,5,Unranked,Unranked,Unranked,0,5,0,0,Unranked,0,5,0,0,Unranked,0,5,0,0,0
https://openalex.org/W1966950661,0013936X,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1967044015,10400397,Q1,,2,2,Q2,Q2,Q1,1,1,1,1,Q2,0,2,1,1,Q2,0,2,1,1,1
https://openalex.org/W1967056638,02679477,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1967081302,00404039,Q1,,1,1,Q1,Q1,Q1,1,1,1,1,Q1,1,1,1,1,Q1,1,1,1,1,1
https://openalex.org/W1967082230,03682048,Q2,,2,2,Q2,Q2,Q2,0,2,1,1,Q2,0,2,1,1,Q2,0,2,1,1,0
