focal_id,issn_clean,SJR Best Quartile
https://openalex.org/W1983662093,1741-038X,Q3
https://openalex.org/W1983742908,1226-508X,Q3
https://openalex.org/W1983751909,0889-4019,Q2
https://openalex.org/W1984191671,1741-038X,Q3
https://openalex.org/W1984193002,0160-5682,Q1
https://openalex.org/W1984202217,0959-6801,Q1
https://openalex.org/W1984393002,0263-7863,Q1
https://openalex.org/W1984973623,0278-4319,Q2
https://openalex.org/W1984980438,0958-5192,Q1
https://openalex.org/W1985006600,0744-6314,-
https://openalex.org/W1985040102,0019-7939,Q1
https://openalex.org/W1985166487,1054-8408,Q1
https://openalex.org/W1985435153,0263-5577,Q1
https://openalex.org/W1985723194,0166-4972,Q2
https://openalex.org/W1985849789,0261-4367,Q3
https://openalex.org/W1986085348,0959-6526,Q1
https://openalex.org/W1986137885,0167-4544,Q1
https://openalex.org/W1986343471,1366-9877,Q2
https://openalex.org/W1986486304,0190-0692,-
https://openalex.org/W1986530653,0969-9988,Q2
https://openalex.org/W1986651982,1463-5771,Q1
https://openalex.org/W1986772231,0883-2323,Q2
https://openalex.org/W1986826440,1359-8546,Q1
https://openalex.org/W1987351450,1086-1718,-
https://openalex.org/W1987520435,1094-1665,Q4
https://openalex.org/W1988162817,0263-5577,Q1
https://openalex.org/W1988535707,1018-5895,Q2
https://openalex.org/W1988659993,0733-9364,Q1
https://openalex.org/W1988722869,1369-1066,-
https://openalex.org/W1988985907,0965-8564,-
https://openalex.org/W1989029211,0964-8410,Q2
https://openalex.org/W1989119304,0363-8111,Q2
https://openalex.org/W1989145840,1359-8546,Q1
https://openalex.org/W1989261242,0278-4254,Q2
https://openalex.org/W1989380748,0959-6119,Q2
https://openalex.org/W1989530016,0093-5301,Q1
https://openalex.org/W1989688297,0959-0552,Q2
https://openalex.org/W1989813373,1076-9307,Q2
https://openalex.org/W1989827685,0733-9364,Q1
https://openalex.org/W1989937739,0884-1241,Q3
https://openalex.org/W1989982209,0969-9988,Q2
https://openalex.org/W1989992963,0197-2243,Q1
https://openalex.org/W1990180703,0966-9582,Q2
https://openalex.org/W1990952944,1618-954X,-
https://openalex.org/W1991034995,0262-1711,Q1
https://openalex.org/W1991155768,0953-7287,Q2
https://openalex.org/W1991206581,0040-1625,Q2
https://openalex.org/W1991235945,0007-6805,Q2
https://openalex.org/W1992322758,0272-6963,Q1
https://openalex.org/W1992364355,0733-9364,Q1
https://openalex.org/W1992546510,1525-6480,Q4
https://openalex.org/W1992800713,0009-4056,-
https://openalex.org/W1992802127,0557-9325,Q1
https://openalex.org/W1992850277,0263-7472,Q3
https://openalex.org/W1992962428,0968-6673,Q1
https://openalex.org/W1993064575,1462-6004,Q2
https://openalex.org/W1993099107,1206-3312,Q3
https://openalex.org/W1993253840,0263-5577,Q1
https://openalex.org/W1993490752,1363-254X,Q3
https://openalex.org/W1993610432,1098-2140,Q1
https://openalex.org/W1993670904,0263-5577,Q1
https://openalex.org/W1993896358,0020-7543,Q1
https://openalex.org/W1994026632,0965-3562,Q3
https://openalex.org/W1994736273,0895-5638,Q1
https://openalex.org/W1995265353,1367-5567,-
https://openalex.org/W1995345115,0144-6193,Q1
https://openalex.org/W1995698309,1366-5545,Q1
https://openalex.org/W1995937795,0958-5192,Q1
https://openalex.org/W1996055275,0143-6228,Q2
https://openalex.org/W1996122899,1353-3452,Q3
https://openalex.org/W1996154545,1352-7258,Q3
https://openalex.org/W1996345633,0957-4093,Q1
https://openalex.org/W1996594848,1558-9080,Q1
https://openalex.org/W1996968398,0263-7863,Q1
https://openalex.org/W1997406536,1546-542X,-
https://openalex.org/W1997451858,1094-1665,Q4
https://openalex.org/W1997837316,0963-6048,Q2
https://openalex.org/W1998306296,1471-8197,Q3
https://openalex.org/W1998452844,0965-3562,Q3
https://openalex.org/W1998485346,0007-070X,Q2
https://openalex.org/W1998974421,0270-4676,-
https://openalex.org/W1999156472,0959-6526,Q1
https://openalex.org/W1999236033,0047-2506,Q1
https://openalex.org/W1999351954,1351-1610,Q2
https://openalex.org/W1999423104,0950-4222,Q2
https://openalex.org/W1999611975,1048-6682,Q2
https://openalex.org/W1999918296,0143-6228,Q2
https://openalex.org/W1999978037,1363-0539,Q4
https://openalex.org/W2000007158,1045-2354,Q2
https://openalex.org/W2000304767,0959-6801,Q1
https://openalex.org/W2000790460,0048-3486,Q2
https://openalex.org/W2000988045,0959-6526,Q1
https://openalex.org/W2001178637,0160-5682,Q1
https://openalex.org/W2001700983,1361-2026,Q2
https://openalex.org/W2001972652,0144-6193,Q1
https://openalex.org/W2002184275,0268-4012,-
https://openalex.org/W2002354613,1040-1628,Q1
https://openalex.org/W2002625974,1042-9247,-
https://openalex.org/W2002815385,1344-6606,Q2
https://openalex.org/W2002830017,1050-6519,Q1
https://openalex.org/W2003106539,0040-1625,Q2
https://openalex.org/W2003304478,0095-2583,Q1
https://openalex.org/W2003721182,1363-2434,Q2
https://openalex.org/W2003845634,0898-5626,Q1
https://openalex.org/W2003848706,0016-3287,Q2
https://openalex.org/W2004176742,0265-671X,Q1
https://openalex.org/W2004396818,0020-5346,Q3
https://openalex.org/W2004679331,0263-7472,Q3
https://openalex.org/W2004738544,0964-4733,Q1
https://openalex.org/W2005048491,0167-4544,Q1
https://openalex.org/W2005400451,0166-4972,Q2
https://openalex.org/W2005442560,1468-4330,Q2
https://openalex.org/W2005574000,0953-7287,Q2
https://openalex.org/W2005873774,0016-3287,Q2
https://openalex.org/W2005899642,0955-6222,Q2
https://openalex.org/W2005935111,0969-9988,Q2
https://openalex.org/W2006127633,0263-5577,Q1
https://openalex.org/W2006452777,0276-8739,Q1
https://openalex.org/W2006480875,0040-0912,Q2
https://openalex.org/W2006593106,1741-038X,Q3
https://openalex.org/W2006910049,0219-6867,-
https://openalex.org/W2006935917,0361-6274,Q1
https://openalex.org/W2007179788,0950-4222,Q2
https://openalex.org/W2007250918,0020-7543,Q1
https://openalex.org/W2007315501,0920-8550,Q2
https://openalex.org/W2007369634,0959-6526,Q1
https://openalex.org/W2007371668,0957-1787,Q2
https://openalex.org/W2007834724,0308-5961,-
https://openalex.org/W2007840221,0022-3980,Q2
https://openalex.org/W2008140108,1246-0125,Q4
https://openalex.org/W2008466749,0263-4503,Q2
https://openalex.org/W2008597509,0022-0787,Q2
https://openalex.org/W2008722128,0002-1466,Q2
https://openalex.org/W2008821773,0952-6862,Q2
https://openalex.org/W2008945761,0263-7863,Q1
https://openalex.org/W2009395723,0142-5455,Q1
https://openalex.org/W2009477321,0275-5319,-
https://openalex.org/W2009494252,0733-9364,Q1
https://openalex.org/W2010314968,1086-0266,Q3
https://openalex.org/W2010394877,0167-4544,Q1
https://openalex.org/W2010531284,1037-1656,Q4
https://openalex.org/W2010757092,1044-8004,Q2
https://openalex.org/W2011280072,1567-4223,Q2
https://openalex.org/W2011552505,0090-2616,Q1
https://openalex.org/W2011630802,0950-7051,Q2
https://openalex.org/W2011997318,0952-6862,Q2
https://openalex.org/W2012144860,1072-5245,Q2
https://openalex.org/W2012409913,0047-2778,Q1
https://openalex.org/W2012481389,0024-6301,Q2
https://openalex.org/W2012641188,0268-6902,Q2
https://openalex.org/W2012887899,0263-5577,Q1
https://openalex.org/W2012923286,1083-5601,Q1
https://openalex.org/W2013258528,0020-7543,Q1
https://openalex.org/W2013373262,0969-9988,Q2
https://openalex.org/W2013974186,0144-6193,Q1
https://openalex.org/W2014072902,0959-6526,Q1
https://openalex.org/W2014205887,1087-724X,Q2
https://openalex.org/W2014259908,1542-0485,Q2
https://openalex.org/W2014571352,0022-1082,Q1
https://openalex.org/W2014859254,1040-6190,Q2
https://openalex.org/W2014904421,0040-1625,Q2
https://openalex.org/W2015155205,0959-0552,Q2
https://openalex.org/W2015418269,1463-7154,Q1
https://openalex.org/W2015467698,0040-4969,Q4
https://openalex.org/W2015523441,0160-5682,Q1
https://openalex.org/W2015524895,0278-6648,Q4
https://openalex.org/W2015791165,1076-9307,Q2
https://openalex.org/W2015830556,0268-4012,-
https://openalex.org/W2015921288,0033-3352,Q1
https://openalex.org/W2015930282,0959-6526,Q1
https://openalex.org/W2016025071,0925-5273,Q1
https://openalex.org/W2016334639,1463-7154,Q1
https://openalex.org/W2016425193,0952-6862,Q2
https://openalex.org/W2016600950,0925-5273,Q1
https://openalex.org/W2016748626,0040-0912,Q2
https://openalex.org/W2016812032,1478-3363,Q1
https://openalex.org/W2016918048,0263-5577,Q1
https://openalex.org/W2016943878,0959-6526,Q1
https://openalex.org/W2017111781,1352-7258,Q3
https://openalex.org/W2017189459,0023-6942,Q4
https://openalex.org/W2017231613,0748-5751,Q3
https://openalex.org/W2017561804,1478-3363,Q1
https://openalex.org/W2017591043,0264-2751,Q1
https://openalex.org/W2017812289,0966-9582,Q2
https://openalex.org/W2017898402,0969-6997,Q2
https://openalex.org/W2018093930,1352-7592,Q3
https://openalex.org/W2018146176,1741-1432,-
https://openalex.org/W2018228546,0361-6274,Q1
https://openalex.org/W2018510686,0958-5192,Q1
https://openalex.org/W2018566353,0166-4972,Q2
https://openalex.org/W2018714410,0160-5682,Q1
https://openalex.org/W2018894622,0268-6902,Q2
https://openalex.org/W2018941575,0361-6274,Q1
https://openalex.org/W2018964643,0742-597X,Q1
https://openalex.org/W2019021125,0748-4526,Q3
https://openalex.org/W2019030615,0047-2506,Q1
https://openalex.org/W2019033019,0268-6902,Q2
https://openalex.org/W2019065230,1542-0485,Q2
https://openalex.org/W2019110368,1523-4223,Q3
https://openalex.org/W2019290646,0925-5273,Q1
https://openalex.org/W2019502828,1049-6491,Q3
https://openalex.org/W2019547856,0267-5730,Q2
https://openalex.org/W2019875674,0163-5840,Q2
https://openalex.org/W202013815,0927-7544,Q2
https://openalex.org/W2020276231,0955-6222,Q2
https://openalex.org/W2020378472,0167-4544,Q1
https://openalex.org/W2020568807,1097-6736,Q2
https://openalex.org/W2020639080,0263-5577,Q1
https://openalex.org/W2020716061,1478-3363,Q1
https://openalex.org/W2020832752,0166-4972,Q2
https://openalex.org/W2020972990,0261-5177,Q1
https://openalex.org/W2021029108,0921-898X,Q1
https://openalex.org/W2021088789,1049-5142,Q3
https://openalex.org/W2021100589,0959-6526,Q1
https://openalex.org/W2021257839,0020-7543,Q1
https://openalex.org/W2021633957,0008-1256,Q1
https://openalex.org/W2021708759,0166-4972,Q2
https://openalex.org/W2021735092,1468-4330,Q2
https://openalex.org/W2021786667,1361-2026,Q2
https://openalex.org/W2021870649,0959-6526,Q1
https://openalex.org/W2021890366,0958-5192,Q1
https://openalex.org/W2021915987,0166-4972,Q2
https://openalex.org/W2021976509,0378-5920,Q2
https://openalex.org/W2022089439,1461-6688,Q2
https://openalex.org/W2022105286,0308-5961,-
https://openalex.org/W2022135434,0167-9236,Q2
https://openalex.org/W2022641898,0965-3562,Q3
https://openalex.org/W2022843197,0378-5920,Q2
https://openalex.org/W2023209771,1472-4049,Q3
https://openalex.org/W2023271168,0016-3287,Q2
https://openalex.org/W2023304471,0957-1787,Q2
https://openalex.org/W2023344007,0361-6274,Q1
https://openalex.org/W2023535707,1075-4253,Q1
https://openalex.org/W2023546470,1523-4223,Q3
https://openalex.org/W2023776807,1740-2832,-
https://openalex.org/W2023893798,0020-7780,Q2
https://openalex.org/W2023893896,0144-6193,Q1
https://openalex.org/W2024106679,0969-6997,Q2
https://openalex.org/W2024133353,0920-8550,Q2
https://openalex.org/W2024292136,0264-2751,Q1
https://openalex.org/W2024379693,1478-3363,Q1
https://openalex.org/W2024547730,0007-070X,Q2
https://openalex.org/W2024555356,0925-5273,Q1
https://openalex.org/W2024752791,0969-6997,Q2
https://openalex.org/W2024883828,0884-1241,Q3
https://openalex.org/W2024994570,0168-7034,Q1
https://openalex.org/W2025656436,0951-354X,Q3
https://openalex.org/W2025998415,0733-9364,Q1
https://openalex.org/W2026106181,0040-4969,Q4
https://openalex.org/W2026202047,0272-6963,Q1
https://openalex.org/W2026251212,0263-2373,Q2
https://openalex.org/W2026433267,0009-4056,-
https://openalex.org/W2026452802,0263-7863,Q1
https://openalex.org/W2026737697,0883-2323,Q2
https://openalex.org/W2026844793,1063-2921,Q3
https://openalex.org/W2027046536,1569-1829,Q3
https://openalex.org/W2027067950,0168-7034,Q1
https://openalex.org/W2027173024,0378-7206,Q1
https://openalex.org/W2027247249,1463-5771,Q1
https://openalex.org/W2027283310,0883-2323,Q2
https://openalex.org/W2027285358,0261-5177,Q1
https://openalex.org/W2027315537,1363-3589,-
https://openalex.org/W2027381045,0160-791X,Q2
https://openalex.org/W2027427689,1472-0701,Q2
https://openalex.org/W2027560268,0167-4544,Q1
https://openalex.org/W2027662776,1359-8546,Q1
https://openalex.org/W2027670255,0963-8180,Q3
https://openalex.org/W2027678432,0163-5840,Q2
https://openalex.org/W2027724772,1344-6606,Q2
https://openalex.org/W2027763490,1392-3730,Q4
https://openalex.org/W2027778440,0144-6193,Q1
https://openalex.org/W2028032172,0144-6193,Q1
https://openalex.org/W2028273239,0160-5682,Q1
https://openalex.org/W2028582297,1366-9877,Q2
https://openalex.org/W2028591529,1435-6104,Q2
https://openalex.org/W2028668136,1352-7592,Q3
https://openalex.org/W2028698029,0262-1711,Q1
https://openalex.org/W2028830522,1352-7258,Q3
https://openalex.org/W2029070948,1350-5076,Q2
https://openalex.org/W2029254732,0160-449X,Q2
https://openalex.org/W2029268468,1047-7039,Q1
https://openalex.org/W2029273451,0001-4273,Q1
https://openalex.org/W2029419782,0143-6228,Q2
https://openalex.org/W2029723662,1471-4051,Q3
https://openalex.org/W2029790719,0267-5730,Q2
https://openalex.org/W2029876126,0273-4753,Q2
https://openalex.org/W2030026648,0921-898X,Q1
https://openalex.org/W2030216518,1523-4223,Q3
https://openalex.org/W2030260123,1463-6689,Q2
https://openalex.org/W2030304250,0959-6526,Q1
https://openalex.org/W2030378065,1363-254X,Q3
https://openalex.org/W2030479753,0009-4056,-
https://openalex.org/W2030598890,0950-7051,Q2
https://openalex.org/W2030784883,0196-6324,Q3
https://openalex.org/W2030919805,0925-5273,Q1
https://openalex.org/W2030939153,1367-5567,-
https://openalex.org/W2030984584,0092-2102,Q1
https://openalex.org/W2031053668,0969-6997,Q2
https://openalex.org/W2031136057,0308-5961,-
https://openalex.org/W2031794247,1363-254X,Q3
https://openalex.org/W2031819601,0959-6119,Q2
https://openalex.org/W2032069446,0025-1747,Q2
https://openalex.org/W2032162592,0883-2323,Q2
https://openalex.org/W2032283747,0264-2751,Q1
https://openalex.org/W2032322275,0197-2243,Q1
https://openalex.org/W2032413095,0009-4056,-
https://openalex.org/W2032457058,1018-5895,Q2
https://openalex.org/W2032491356,0925-5273,Q1
https://openalex.org/W2032503973,1740-8849,-
https://openalex.org/W2032808143,0883-2323,Q2
https://openalex.org/W2032993088,0958-5192,Q1
https://openalex.org/W2033405919,1467-0895,Q3
https://openalex.org/W2033410662,0022-1856,Q2
https://openalex.org/W2033753105,0040-1625,Q2
https://openalex.org/W2033876580,0090-2616,Q1
https://openalex.org/W2033961929,0258-6770,Q1
https://openalex.org/W2034118257,0360-8581,Q4
https://openalex.org/W2034251512,0016-3287,Q2
https://openalex.org/W2034371283,1045-2354,Q2
https://openalex.org/W2034463196,1741-0398,-
https://openalex.org/W2034626750,1741-038X,Q3
https://openalex.org/W2034721589,0361-6274,Q1
https://openalex.org/W2034803686,0733-9364,Q1
https://openalex.org/W2034979875,0020-7543,Q1
https://openalex.org/W2035024969,0091-3367,Q1
https://openalex.org/W2035589981,0007-070X,Q2
https://openalex.org/W2035705228,0265-671X,Q1
https://openalex.org/W2035761240,1463-001X,Q2
https://openalex.org/W2035864837,0957-8765,Q1
https://openalex.org/W2035865062,1741-0398,-
https://openalex.org/W2035898173,0167-9236,Q2
https://openalex.org/W2035964399,1046-8781,Q2
https://openalex.org/W2036157608,1462-6004,Q2
https://openalex.org/W2036294346,0743-9156,Q1
https://openalex.org/W2036574857,0167-4544,Q1
https://openalex.org/W2036713420,0250-8281,-
https://openalex.org/W2036859456,0258-6770,Q1
https://openalex.org/W2036890377,0160-791X,Q2
https://openalex.org/W2036962868,0742-597X,Q1
https://openalex.org/W2037569754,1094-1665,Q4
https://openalex.org/W2038301872,0959-6526,Q1
https://openalex.org/W2038360839,0892-0206,Q3
https://openalex.org/W2038466374,0895-5638,Q1
https://openalex.org/W2038682926,1061-0421,Q2
https://openalex.org/W2038775110,1469-7017,-
https://openalex.org/W2038812690,0219-6867,-
https://openalex.org/W2039175801,0263-4503,Q2
https://openalex.org/W2039509301,1741-038X,Q3
https://openalex.org/W2039522831,1567-4223,Q2
https://openalex.org/W2039584324,0263-5577,Q1
https://openalex.org/W2039603945,0959-6119,Q2
https://openalex.org/W2040536578,0008-1256,Q1
https://openalex.org/W2041031855,0021-8499,Q1
https://openalex.org/W2041081820,0959-6526,Q1
https://openalex.org/W2041340562,1392-3730,Q4
https://openalex.org/W2041808416,1558-9080,Q1
https://openalex.org/W2041849891,0308-5961,-
https://openalex.org/W2041928567,1528-008X,Q4
https://openalex.org/W2041960960,0959-3969,-
https://openalex.org/W2042018267,1366-5545,Q1
https://openalex.org/W2042022505,0010-8367,Q3
https://openalex.org/W2042052086,1037-1656,Q4
https://openalex.org/W2042137499,0378-7206,Q1
https://openalex.org/W2042145384,0954-0962,Q1
https://openalex.org/W2042523366,1523-4223,Q3
https://openalex.org/W2042688185,0155-9982,-
https://openalex.org/W2042822836,1558-9080,Q1
https://openalex.org/W2042944432,0168-7034,Q1
https://openalex.org/W2043004752,0308-5961,-
https://openalex.org/W2043024975,0954-5395,Q2
https://openalex.org/W2043197022,0009-4056,-
https://openalex.org/W2043221574,0148-2963,Q1
https://openalex.org/W2043277293,0264-2069,Q2
https://openalex.org/W2043298609,0001-4826,Q1
https://openalex.org/W2043519394,1566-0141,Q2
https://openalex.org/W2043658412,1526-6125,Q3
https://openalex.org/W2044155759,0268-6902,Q2
https://openalex.org/W2044262647,1053-8801,Q3
https://openalex.org/W2044772150,0020-5346,Q3
https://openalex.org/W2044936554,1056-4926,Q2
https://openalex.org/W2044988706,0892-0206,Q3
https://openalex.org/W2045062198,0965-3562,Q3
https://openalex.org/W2045193940,1526-5943,Q3
https://openalex.org/W2045489554,1470-6423,Q2
https://openalex.org/W2046106355,0160-791X,Q2
https://openalex.org/W2046420906,0169-2070,Q1
https://openalex.org/W204664480,0028-0283,Q1
https://openalex.org/W2047173108,0002-1466,Q2
https://openalex.org/W2047250605,0008-1256,Q1
https://openalex.org/W2047302191,0040-1625,Q2
https://openalex.org/W2047362956,0959-6801,Q1
https://openalex.org/W2047463497,0264-2751,Q1
https://openalex.org/W2047548772,1045-4446,Q2
https://openalex.org/W2047603483,0733-9364,Q1
https://openalex.org/W2047834259,0963-9284,-
https://openalex.org/W2047882353,1546-542X,-
https://openalex.org/W2048016588,1467-0895,Q3
https://openalex.org/W2048321637,1352-7258,Q3
https://openalex.org/W2048416691,0020-7543,Q1
https://openalex.org/W2048441002,0951-354X,Q3
https://openalex.org/W2048550985,1741-0398,-
https://openalex.org/W2048581710,1477-9056,-
https://openalex.org/W2048612771,0955-6222,Q2
https://openalex.org/W2048617784,0925-5273,Q1
https://openalex.org/W2048678739,1355-2511,Q3
https://openalex.org/W2048741279,0167-4544,Q1
https://openalex.org/W2048899191,1535-3958,Q3
https://openalex.org/W2048902616,0969-6474,Q3
https://openalex.org/W2048984945,0888-045X,Q3
https://openalex.org/W2049140239,0953-4814,Q2
https://openalex.org/W2049272097,0167-4544,Q1
https://openalex.org/W2049433997,0883-2323,Q2
https://openalex.org/W2049467089,0263-5577,Q1
https://openalex.org/W2049683785,0020-7543,Q1
https://openalex.org/W2049859134,0167-9236,Q2
https://openalex.org/W2049897181,1392-3730,Q4
https://openalex.org/W2050441043,1363-0539,Q4
https://openalex.org/W2050560996,0167-4544,Q1
https://openalex.org/W2050638111,0925-5273,Q1
https://openalex.org/W2051091775,0925-5001,-
https://openalex.org/W2051250216,0268-6902,Q2
https://openalex.org/W2051702084,0167-4544,Q1
https://openalex.org/W2051807665,1355-5855,Q3
https://openalex.org/W2051841714,0019-7858,Q3
https://openalex.org/W2051898670,0155-9982,-
